name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-01-01T00:00:00,-12.6,-20.8,-19.7,55.55,0,,,0,0.68,31.7,18.2,312,1026.5,4.4,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T01:00:00,-12.6,-20.9,-19.6,55.97,0,,,0,0.6,33.5,18.6,306,1026.7,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T02:00:00,-12.7,-21.1,-19.7,55.91,0,,,0,0.51,32.5,19.4,302,1026.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T03:00:00,-13.2,-21.2,-19.7,58,0,,,0,0.43,31.7,17.3,308,1027.3,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T04:00:00,-13.3,-20.9,-20.2,56.1,0,,,0,0.34,,15.6,306,1027.3,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T05:00:00,-13.3,-21.8,-20.1,56.53,0,,,0,0.26,33.5,19.5,300,1027.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T06:00:00,-13.7,-21.3,-20.1,58.67,0,,,0,0.17,,15,316,1027.9,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T07:00:00,-13.8,-22.3,-20.1,59.05,0,,,0,0.09,44.6,18.4,298,1028.2,10.5,16,48,0.2,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T08:00:00,-13.6,-21.3,-19.5,61.11,0,,,0,0,31.9,15.5,302,1028.3,4.4,16,17,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T09:00:00,-13,-21.1,-19,60.35,0,,,0,0,46.2,17.8,298,1028.7,10.5,16,115,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T10:00:00,-11.5,-19.6,-18.8,54.47,0,,,0,0,44.8,19.5,316,1029.1,10.5,16,259,0.9,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T11:00:00,-10.8,-18.9,-19.2,49.84,0,,,0,0,35,20.7,311,1028.7,10.5,16,454,1.6,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T12:00:00,-9.6,-17.3,-19.3,45.16,0,,,0,0,46.4,19.8,302,1028.2,10.5,16,493,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T13:00:00,-9,-16.6,-19.8,41.07,0,,,0,0,36.9,20.4,309,1027.5,10.5,16,472,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T14:00:00,-8,-15.2,-20,37.36,0,,,0,0,33.6,19.6,310,1027.1,10.5,16,392,1.4,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T15:00:00,-7.5,-13.5,-20,35.96,0,,,0,0,33.3,14.6,314,1027.2,10.5,16,251,0.9,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T16:00:00,-7.5,-14.4,-20.6,34.49,0,,,0,0,31.6,18.2,314,1027.1,10.5,16,72,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T17:00:00,-7.6,-14,-20.4,35.36,0,,,0,0,38.9,15.7,296,1027.2,10.5,16,10,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-01T18:00:00,-7.6,-14.4,-20.7,34.43,0,,,0,0,33.5,17.4,294,1027.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T19:00:00,-8.2,-13.3,-19.8,38.55,0,,,0,0,35.3,10.8,298,1028.1,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T20:00:00,-8.2,-14.4,-19.8,38.84,0,,,0,0,32.5,14.7,275,1028.3,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T21:00:00,-8.3,-13.7,-18.9,42.11,0,,,0,0,,11.6,260,1027.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T22:00:00,-8.3,-15.5,-17.7,46.75,0,,,0,0,34.5,19.1,265,1027.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-01T23:00:00,-8.9,-16.5,-16.5,54,0,,,0,0,37.6,20.5,265,1027.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T00:00:00,-9.3,-14.7,-16.2,57.31,0,,,0,0,38.9,10.9,271,1027.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T01:00:00,-9.3,-16.7,-16.6,55.45,0,,,0,0,37.1,18.5,276,1027.8,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T02:00:00,-9.3,-18.1,-17.1,53.37,0,,,0,0,38.7,26.2,282,1028.2,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T03:00:00,-9.9,-18.3,-17.3,54.57,0,,,0,0,38.9,23.3,281,1028.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T04:00:00,-10,-17.8,-17.3,55.01,0,,,0,0,32.6,20.2,279,1028.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T05:00:00,-10.5,-17.4,-17.3,57.43,0,,,0,0,42.4,15.1,256,1028.6,0,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T06:00:00,-10.6,-17.9,-17.3,58.02,0,,,0,0,37.1,17,266,1028.9,0,16,7,0,0,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T07:00:00,-10.5,-17.6,-17.2,58.03,0,,,0,0,35.3,15.9,252,1029.7,68.8,16,131,0.5,1,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T08:00:00,-10.5,-16.7,-16.7,60.21,0,,,0,0,31.7,12.6,260,1030.1,14.1,16,22,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T09:00:00,-9.8,-18.1,-16.7,57.17,0,,,0.96,0.96,34.9,23.1,256,1030.4,14.1,16,109,0.4,1,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T10:00:00,-8.6,-15.2,-16.1,54.6,0,,,0,0.92,,15.7,268,1030.4,14.1,16,258,0.9,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T11:00:00,-7.4,-13.6,-15.7,51.65,0,,,0,0.88,,15.5,286,1030.2,19.2,16,436,1.6,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T12:00:00,-6,-12,-14.9,49.45,0,,,0,0.83,37.5,16.3,281,1028.8,27.9,16,482,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T13:00:00,-4.7,-10.6,-14.2,47.4,0,,,0,0.79,,17,291,1028,27.9,16,443,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T14:00:00,-3.8,-8.9,-14.3,43.76,0,,,0,0.75,29.5,14.3,257,1027,27.9,16,386,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T15:00:00,-3.3,-7.8,-14.5,41.64,0,,,0,0.71,,12.2,271,1026.8,27.9,16,254,0.9,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T16:00:00,-3.8,-9.3,-14,44.77,0,,,0,0.67,,16.2,244,1026.6,27.9,16,79,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T17:00:00,-4.3,-10.2,-13.9,47.22,0,,,0,0.63,,17.3,246,1026.5,19.2,16,12,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-02T18:00:00,-4.5,-9.7,-14.3,45.98,0,,,0,0.58,34.8,14.2,240,1026.6,19.2,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T19:00:00,-5,-10.8,-14.3,47.78,0,,,0,0.54,34.9,16.1,259,1027.1,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T20:00:00,-5.8,-12.3,-14.9,48.69,0,,,0,0.5,30.2,18.4,263,1026.8,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T21:00:00,-6.6,-13,-15,51.53,0,,,0,0.46,40.6,17.2,246,1026.8,8,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T22:00:00,-7,-12.5,-15.7,49.92,0,,,0,0.42,37.1,12.8,261,1026.8,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-02T23:00:00,-7,-13,-16.1,48.21,0,,,0,0.38,33.5,14.8,248,1026.9,14.1,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T00:00:00,-7.3,-13.5,-16.6,47.56,0,,,0,0.33,33.6,15.6,254,1027.1,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T01:00:00,-7.7,-13.2,-16.3,49.87,0,,,0,0.29,37.1,12.5,250,1027,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T02:00:00,-7.4,-12.4,-16.7,47.36,0,,,0,0.25,25.9,11,236,1027,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T03:00:00,-8.3,-14.2,-16.6,51.39,0,,,0,0.21,,13.5,251,1027.3,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T04:00:00,-8.3,-14.8,-16.9,49.96,0,,,0,0.17,,15.9,260,1027.1,22.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T05:00:00,-8.6,-13.6,-17.1,50.5,0,,,0,0.13,,10,263,1026.7,34.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T06:00:00,-8.5,-8.5,-17.6,47.8,0,,,0,0.08,,3.3,340,1026.6,27.9,16,6,0,0,,Partially cloudy,partly-cloudy-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T07:00:00,-8.6,-12.6,-17.7,47.96,0,,,0,0.04,,7.3,271,1026.8,15.6,16,129,0.5,1,,Clear,clear-night,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T08:00:00,-8.5,-8.5,-17.9,46.41,0,,,0,0,,4.7,304,1027.4,10.5,16,19,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T09:00:00,-7.5,-12.3,-17.7,44.04,0,,,0.13,0.13,,9.9,267,1027.4,10.5,16,114,0.4,1,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T10:00:00,-6.7,-9.9,-17.7,41.28,0,,,0.13,0.25,,6.2,286,1027.1,27.9,16,222,0.8,2,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T11:00:00,-5.4,-8.1,-17.3,38.68,0,,,0.13,0.38,,5.9,281,1026.5,34.2,16,440,1.6,4,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T12:00:00,-3.7,-3.7,-16.9,35.21,0,,,0.13,0.5,,2.1,288,1025.4,34.2,16,399,1.4,4,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T13:00:00,-2.6,-2.6,-16.6,33.29,0,,,0.12,0.62,,0,0,1024.4,34.2,16,334,1.2,3,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T14:00:00,-1.7,-4.1,-17.7,28.43,0,,,0.13,0.75,,6.2,170,1023.2,34.2,16,357,1.3,4,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T15:00:00,-1.6,-1.6,-16.3,31.82,0,,,0.12,0.88,,3.7,62,1022.1,34.2,16,193,0.7,2,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T16:00:00,-1.5,-1.5,-16.8,30.29,0,,,0.13,1,,2.6,48,1021.6,34.2,16,78,0.3,1,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T17:00:00,-2.1,-6.1,-15.1,36.47,0,,,0.13,1.13,,10.7,178,1022.7,34.2,16,9,0,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-03T18:00:00,-2.8,-2.8,-14,41.74,0,,,0.12,1.25,,4.4,73,1021.6,34.2,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T19:00:00,-2.7,-5.9,-15,38.17,0,,,0.13,1.37,,8,164,1021.1,35.9,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T20:00:00,-2.2,-2.2,-15.4,35.68,0,,,0.13,1.5,,2.6,53,1020,38.4,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T21:00:00,-1.6,-5.1,-11.6,46.62,0,,,0.13,1.63,,9.3,120,1020.1,38.4,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T22:00:00,-2.3,-5.7,-11,51.58,0,,,0.12,1.75,,8.7,53,1018.8,38.4,16,,,,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-03T23:00:00,-1.9,-5.8,-11.2,49.21,0,,,0.13,1.87,,10.7,23,1017,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T00:00:00,-1.9,-5.7,-11.9,46.24,0,,,0.13,2,,10.4,30,1016,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T01:00:00,-2.2,-6.7,-13.6,41.36,0,,,0.13,2.12,,13.1,38,1013.8,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T02:00:00,-2.1,-7.3,-11.9,47.26,0,,,0.13,2.25,,16.4,33,1012.2,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T03:00:00,-2.1,-7.3,-14,39.72,0,,,0.12,2.37,29.5,16.1,10,1010.2,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T04:00:00,-2.2,-7.9,-13.8,40.52,0,,,0.13,2.5,33.3,20.1,18,1007.1,100,16,,,,,Overcast,snow,"72505394728,KEWR,KLGA,KNYC,72503014732"
new york,2018-01-04T05:00:00,-2.6,-9.2,-12.9,44.99,0.73,,,0.13,2.63,41.7,24.9,13,1004.7,100,11.6,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T06:00:00,-4.2,-10.2,-7.4,78.01,0.21,,,0.13,2.75,39.1,18.3,360,1002.9,100,1.5,5,0,0,,"Snow, Overcast",snow,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T07:00:00,-4.5,-11.4,-6.6,84.85,1.13,,,0.12,2.87,47.4,23.6,360,1000.9,74.6,1.4,128,0.5,1,,"Snow, Partially cloudy",snow,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T08:00:00,-4.4,-11.3,-6.5,85.16,1.41,,,0.13,3,51.8,22.9,358,999.2,72.4,0.8,5,0,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-04T09:00:00,-5.5,-13.8,-7.1,89.01,2.19,,,0,2.68,53.4,31,12,998.2,65.2,0.2,8,0,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-04T10:00:00,-5.5,-14.2,-6.6,92.49,2.47,,,0.68,3.37,58.1,34.8,350,996.2,82.8,0,16,0.1,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-04T11:00:00,-4.9,-13.3,-6.1,90.61,1.03,,,0.68,4.05,58.7,34.4,340,995.6,62.2,0,21,0.1,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-04T12:00:00,-4.8,-13.2,-5.8,92.02,1.6,,,0.68,4.73,69.9,34.7,348,992.7,45.5,0,35,0.1,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,72502014734,F1417,72503014732"
new york,2018-01-04T13:00:00,-4.5,-13.9,-6.1,88.47,2.58,,,0.68,5.41,67.2,46.8,330,991.8,57.4,0,44,0.2,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-04T14:00:00,-4.7,-11.6,-6.4,88.04,1.25,,,0.68,6.09,45.6,22.5,317,990.8,62.2,0.1,41,0.1,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-04T15:00:00,-4.9,-12.3,-6.6,87.73,1.01,,,0.68,6.77,47.3,26.3,311,991.2,89.8,0.7,55,0.2,1,,"Snow, Partially cloudy",snow,"72505394728,KEWR,KLGA,F1417,KNYC,72503014732"
new york,2018-01-04T16:00:00,-4.2,-12.7,-8,75.3,0.54,,,0.68,7.46,62,36.2,314,991.6,100,5.9,28,0.1,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-04T17:00:00,-3.7,-11.8,-8.5,69.33,0.25,,,0.68,8.14,63,33.9,304,992.7,100,10.3,9,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-04T18:00:00,-3.4,-11.8,-9.6,62.29,0,,,0.68,8.82,67.3,38.9,308,993.6,100,12.5,21,0.1,0,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-04T19:00:00,-3.4,-10.3,-10.3,58.99,0,,,0.68,9.5,58.4,25.2,302,995.1,99.2,13.7,36,0.1,0,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-04T20:00:00,-4.3,-11.8,-11.8,56,0.02,,,0.68,10.18,56.9,27.7,295,996.5,68.4,16,33,0.1,0,,"Snow, Partially cloudy",snow,"72505394728,KEWR,E5816,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-04T21:00:00,-4.9,-12.7,-13,53.11,0,,,0.68,10.87,60,29.1,288,998.2,90.4,16,49,0.2,0,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-04T22:00:00,-5.6,-13.1,-13.4,54.21,0,,,0.68,11.55,58.7,25,301,999,100,16,56,0.2,1,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-04T23:00:00,-6.1,-14.6,-13.9,54.03,0,,,0.68,12.23,56.8,31.2,292,999.6,97.5,16,42,0.2,0,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-05T00:00:00,-7.1,-15.4,-15.1,52.86,0,,,0.68,12.91,53.9,27,290,1000.1,72.8,15.5,33,0.1,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-05T01:00:00,-8.2,-16.9,-16.1,52.92,0,,,0.68,13.59,54.3,28.4,288,1000.9,82.6,15.7,23,0.1,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,D8569,KNYC,72503014732"
new york,2018-01-05T02:00:00,-9.2,-18.3,-16.4,55.83,0,,,0.68,14.28,50.3,28.5,282,1002,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T03:00:00,-10,-19.6,-17.4,54.38,0,,,0.68,14.96,55.5,31.3,282,1002.7,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T04:00:00,-10.6,-20.2,-18.4,52.59,0,,,0.68,15.64,54.9,29.9,290,1003.4,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T05:00:00,-11.1,-22.5,-19.1,51.92,0,,,0.68,16.32,52.7,42.2,286,1004.7,10.5,16,,,,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T06:00:00,-11.6,-21.5,-19.3,53.05,0,,,0.68,17,47.2,29.1,285,1006.4,10.5,16,5,0,0,,Clear,snow,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T07:00:00,-12.1,-21.5,-20.2,51.22,14.63,,,0.68,17.69,51,25.3,295,1007.1,10.5,16,126,0.5,1,,Snow,snow,"D1574,72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T08:00:00,-12.5,-22.5,-20.6,50.99,0,,,0.68,18.37,50.4,28.2,274,1007.7,10.5,16,21,0.1,0,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T09:00:00,-12.4,-21.9,-20.7,49.97,0,,,0,18.25,51.1,25,288,1008.6,10.5,16,113,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T10:00:00,-11.5,-21.2,-20.6,46.77,0,,,0,18.19,48.3,28.6,284,1009.4,10.5,16,276,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T11:00:00,-11,-20.7,-21,43.39,0,,,0,18.12,52.6,29.5,288,1010,10.5,16,458,1.6,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T12:00:00,-10.2,-19.6,-20.8,41.41,0,,,0,18.05,48.8,29.2,284,1009.8,10.5,16,515,1.9,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T13:00:00,-9.6,-19.5,-20.7,40,0,,,0,17.98,53,34.2,284,1010,10.5,16,497,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T14:00:00,-9.1,-18,-21.1,37.22,0,,,0,17.91,51.9,27.7,288,1010.4,27.1,16,386,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T15:00:00,-8.9,-18.7,-21.5,35.36,0,,,0,17.84,54.9,34.4,290,1011,10.5,16,272,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T16:00:00,-8.6,-16.8,-21.3,35.18,0,,,0,17.78,48.1,23.8,297,1011.8,10.5,16,73,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T17:00:00,-9.2,-17.3,-21.4,36.21,0,,,0,17.71,35.9,22.6,287,1012.6,10.5,16,11,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2018-01-05T18:00:00,-9.6,-17.1,-21.3,37.72,0,,,0,17.64,38.6,19.3,289,1013.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T19:00:00,-9.8,-18.7,-21.9,36.33,0,,,0,17.57,47.2,26.5,287,1014.7,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T20:00:00,-10.4,-20.1,-22.5,36.44,0,,,0,17.5,50.9,31.1,286,1015.1,65.2,16,,,,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T21:00:00,-11,-20.3,-22.4,38.64,0,,,0,17.43,47.7,26.2,282,1015.9,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T22:00:00,-11.4,-21.2,-22.3,40.25,0,,,0,17.36,47.9,28.8,290,1016.6,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2018-01-05T23:00:00,-11.6,-20.8,-22.9,38.87,0,,,0,17.3,48.3,24.6,284,1017.6,10.5,16,,,,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
